train,val,phys
1.6082788282341245,1.5748511529025977,1.6082788282341245
1.6082777457925204,1.574849343969512,1.6082777457925204
1.6082767316290576,1.5748474158271368,1.6082767316290576
1.6082757582266565,1.5748456421015218,1.6082757582266565
1.608274715321937,1.5748439243771193,1.608274715321937
1.6082737632888249,1.5748418770254546,1.6082737632888249
1.608272774718735,1.5748401593010521,1.608272774718735
1.6082718195242867,1.574838385575437,1.6082718195242867
1.6082708108494421,1.5748366398504283,1.6082708108494421
1.6082697098366678,1.5748346837074467,1.6082697098366678
1.6082688749815186,1.5748327907725421,1.6082688749815186
1.6082678212004564,1.5748310658412756,1.6082678212004564
1.6082667537180275,1.5748291169051583,1.6082667537180275
1.6082656770139128,1.574827427181362,1.6082656770139128
1.6082649104234523,1.574825407830304,1.6082649104234523
1.6082637786246419,1.5748236973127654,1.6082637786246419
1.608262780146789,1.574821741169784,1.608262780146789
1.6082616180126013,1.5748199322366985,1.6082616180126013
1.6082606043199759,1.5748181865116897,1.6082606043199759
1.6082596613538458,1.5748162863699209,1.6082596613538458
1.6082587866524047,1.574814456643093,1.6082587866524047
1.608257596288155,1.574812612502537,1.608257596288155
1.608256656960925,1.5748108387769217,1.608256656960925
1.6082557488434848,1.5748092194680665,1.6082557488434848
1.6082548607702631,1.5748072001170084,1.6082548607702631
1.6082537111738011,1.5748053911839228,1.6082537111738011
1.6082526400659247,1.5748035542502308,1.6082526400659247
1.60825163866888,1.574801808525222,1.60825163866888
1.6082506426192027,1.5747999435909237,1.6082506426192027
1.608249683207397,1.5747980434491549,1.608249683207397
1.6082487527722666,1.5747962697235398,1.6082487527722666
1.6082477421468102,1.5747944047892415,1.6082477421468102
1.608246751316701,1.5747926590642327,1.608246751316701
1.6082456268965846,1.5747907029212511,1.6082456268965846
1.6082446948673335,1.5747890131974551,1.6082446948673335
1.6082436349519333,1.5747870010532607,1.6082436349519333
1.6082426962031606,1.574785164119569,1.6082426962031606
1.608241632850648,1.5747835376038497,1.608241632850648
1.6082405209144472,1.5747815534602618,1.6082405209144472
1.6082395147686719,1.5747797165265698,1.6082395147686719
1.6082384629045903,1.574777970801561,1.6082384629045903
1.6082376669742369,1.574776042659186,1.6082376669742369
1.6082364661170405,1.574774360142254,1.6082364661170405
1.6082357030713128,1.5747724319998788,1.6082357030713128
1.6082347212476493,1.5747707422760828,1.6082347212476493
1.6082336845310776,1.5747686669238117,1.6082336845310776
1.6082325695949706,1.574767075615563,1.6082325695949706
1.6082315955468496,1.5747651474731879,1.6082315955468496
1.6082305613055372,1.574763247331419,1.6082305613055372
1.6082295968961293,1.5747613823971207,1.6082295968961293
1.608228501829358,1.5747597558814015,1.608228501829358
1.60822763312773,1.5747578909471032,1.60822763312773
1.6082265504641597,1.5747559068035153,1.6082265504641597
1.6082256154484549,1.5747543082884023,1.6082256154484549
1.6082246048902609,1.574752352145421,1.6082246048902609
1.6082234621276665,1.5747503960024394,1.6082234621276665
1.6082224757570598,1.5747487974873264,1.6082224757570598
1.6082214591923265,1.5747468133437386,1.6082214591923265
1.6082206021203809,1.5747450676187298,1.6082206021203809
1.6082195273265205,1.5747430202670651,1.6082195273265205
1.608218438629506,1.5747413305432691,1.608218438629506
1.608217533996262,1.5747394376083645,1.608217533996262
1.6082166047516777,1.5747376918833558,1.6082166047516777
1.60821547698189,1.57473588295027,1.60821547698189
1.6082145172337716,1.5747340180159717,1.6082145172337716
1.608213509561138,1.5747321530816734,1.608213509561138
1.6082125555101519,1.5747302249392983,1.6082125555101519
1.6082115574695048,1.574728598423579,1.6082115574695048
1.608210433553857,1.5747264878638376,1.608210433553857
1.6082094290627384,1.5747248053469056,1.6082094290627384
1.6082084129957477,1.57472315083058,1.6082084129957477
1.6082075163465601,1.5747212226882048,1.6082075163465601
1.608206497077875,1.5747193577539065,1.608206497077875
1.6082054529826098,1.5747176120288977,1.6082054529826098
1.608204550495039,1.5747157750952059,1.608204550495039
1.608203491400241,1.5747138469528306,1.608203491400241
1.6082025183476047,1.5747121012278218,1.6082025183476047
1.60820132372564,1.574710271500994,1.60820132372564
1.608200431845362,1.5747084625679084,1.608200431845362
1.608199391617689,1.574706590426746,1.608199391617689
1.6081983885928928,1.5747047254924478,1.6081983885928928
1.6081974680453466,1.5747029517668325,1.6081974680453466
1.6081964414921355,1.5747012060418237,1.6081964414921355
1.608195344542015,1.574699158690159,1.608195344542015
1.6081943258181561,1.574697321756467,1.6081943258181561
1.6081933554089352,1.574695632032671,1.6081933554089352
1.6081924502039604,1.5746938303064495,1.6081924502039604
1.6081914858483626,1.5746918741634681,1.6081914858483626
1.608190307436655,1.5746900652303826,1.608190307436655
1.6081893325544794,1.5746884459215273,1.6081893325544794
1.6081884007001108,1.5746864825716818,1.6081884007001108
1.6081874778992717,1.5746847088460665,1.6081874778992717
1.6081863196730337,1.574682752703085,1.6081863196730337
1.6081853166347848,1.5746810629792891,1.6081853166347848
1.6081843934774547,1.574679226045597,1.6081843934774547
1.6081834592016369,1.5746772419020092,1.6081834592016369
1.6081824166197771,1.5746755241776067,1.6081824166197771
1.6081812229125823,1.5746736592433084,1.6081812229125823
1.608180380268438,1.5746719135182996,1.608180380268438
1.608179477639616,1.5746699573753182,1.608179477639616
1.6081782178672155,1.5746681484422327,1.6081782178672155
1.608177301597563,1.5746663467160111,1.608177301597563
1.608176263650088,1.5746645657835319,1.608176263650088
1.6081754290236312,1.5746625184318672,1.6081754290236312
1.608174385338667,1.574660983124831,1.608174385338667
1.6081734355117643,1.5746590269818497,1.6081734355117643
1.6081723571260875,1.5746571620475514,1.6081723571260875
1.6081714008621657,1.574655388321936,1.6081714008621657
1.60817043727336,1.5746535793888505,1.60817043727336
1.6081692468889315,1.5746518616644483,1.6081692468889315
1.6081683063307983,1.5746498775208602,1.6081683063307983
1.6081672015445991,1.5746478861704083,1.6081672015445991
1.6081662648742372,1.5746462948621596,1.6081662648742372
1.6081654419985352,1.5746445211365443,1.6081654419985352
1.608164222987196,1.5746426209947757,1.608164222987196
1.6081633968089064,1.5746406928524006,1.6081633968089064
1.6081623104257212,1.574638891126179,1.6081623104257212
1.6081613075489023,1.5746372014023828,1.6081613075489023
1.6081603400723254,1.574635364468691,1.6081603400723254
1.6081592565814267,1.5746332891164199,1.6081592565814267
1.608158236202911,1.574631543391411,1.608158236202911
1.6081573434482208,1.5746297976664023,1.6081573434482208
1.6081563216101091,1.5746280519413935,1.6081563216101091
1.608155342369325,1.5746261237990185,1.608155342369325
1.608154392724031,1.5746243500734034,1.608154392724031
1.6081532125567728,1.5746225131397114,1.6081532125567728
1.6081523434650222,1.5746206762060193,1.6081523434650222
1.6081512403267537,1.574618811271721,1.6081512403267537
1.608150207706467,1.5746169743380292,1.608150207706467
1.6081493720576208,1.574615200612414,1.6081493720576208
1.6081482543704781,1.5746132372625683,1.6081482543704781
1.6081473366546823,1.5746114915375595,1.6081473366546823
1.6081462495719674,1.5746097178119445,1.6081462495719674
1.6081451669420284,1.5746079720869357,1.6081451669420284
1.6081442274533686,1.5746060719451669,1.6081442274533686
1.6081432030996405,1.5746041510096558,1.6081432030996405
1.6081421943978909,1.574602489286466,1.6081421943978909
1.6081412147468055,1.5746006243521677,1.6081412147468055
1.608140213807146,1.5745987594178694,1.608140213807146
1.6081393240389097,1.5745968312754943,1.6081393240389097
1.6081381838053848,1.5745952607609879,1.6081381838053848
1.6081372220124872,1.5745933398254768,1.6081372220124872
1.6081361980556077,1.5745914116831017,1.6081361980556077
1.6081352166758767,1.5745896939586992,1.6081352166758767
1.608134410797403,1.5745877378157178,1.608134410797403
1.6081332193031435,1.5745859640901025,1.6081332193031435
1.6081321725644626,1.5745842183650938,1.6081321725644626
1.60813121524452,1.5745823462239315,1.60813121524452
1.6081303729501406,1.5745805724983164,1.6081303729501406
1.6081292598906567,1.574578560354122,1.6081292598906567
1.60812817808132,1.574576870630326,1.60812817808132
1.6081273091308206,1.5745749776954212,1.6081273091308206
1.6081263058975104,1.574573259971019,1.6081263058975104
1.6081251636595635,1.574571423037327,1.6081251636595635
1.6081243400507006,1.5745694668943455,1.6081243400507006
1.6081232461475703,1.5745676859618662,1.6081232461475703
1.6081222724626667,1.5745659402368575,1.6081222724626667
1.6081212442009887,1.5745641665112422,1.6081212442009887
1.608120249557097,1.5745623295775504,1.608120249557097
1.6081192714328698,1.5745603734345688,1.6081192714328698
1.6081183221373407,1.57455862770956,1.6081183221373407
1.6081171514204606,1.5745567627752617,1.6081171514204606
1.6081163308182305,1.574555164260149,1.6081163308182305
1.6081153318762664,1.5745531241153483,1.6081153318762664
1.6081143314948854,1.5745514903927649,1.6081143314948854
1.6081132098594355,1.574549415040494,1.6081132098594355
1.6081122412192177,1.5745475501061956,1.6081122412192177
1.6081112096885832,1.5745458043811869,1.6081112096885832
1.6081101882540465,1.5745441146573909,1.6081101882540465
1.6081092465524514,1.5745421585144093,1.6081092465524514
1.6081081563554835,1.5745403215807172,1.6081081563554835
1.6081071575278656,1.5745385478551022,1.6081071575278656
1.6081062588809825,1.5745368301306997,1.6081062588809825
1.6081051624151517,1.5745349651964013,1.6081051624151517
1.608104093116636,1.5745330650546328,1.608104093116636
1.6081032649675557,1.5745311369122574,1.6081032649675557
1.6081022965223992,1.5745294543953257,1.6081022965223992
1.6081012450618923,1.5745277086703167,1.6081012450618923
1.6081001823820043,1.5745257805279416,1.6081001823820043
1.608099117744778,1.5745240348029328,1.608099117744778
1.6080982156944135,1.5745222610773177,1.6080982156944135
1.608097376157796,1.5745202697268659,1.608097376157796
1.6080962951219775,1.5745184960012506,1.6080962951219775
1.6080952250903007,1.5745166310669523,1.6080952250903007
1.6080942414370978,1.5745150677593098,1.6080942414370978
1.608093195862058,1.574513076408858,1.608093195862058
1.6080921573832094,1.5745110290571933,1.6080921573832094
1.608091308490381,1.574509402541474,1.608091308490381
1.6080902249994824,1.5745075376071758,1.6080902249994824
1.608089093368828,1.5745056094648004,1.608089093368828
1.608088147981249,1.5745037445305021,1.608088147981249
1.6080873223948693,1.5745020900141766,1.6080873223948693
1.6080861374856064,1.574500281081091,1.6080861374856064
1.608085118472519,1.574498444147399,1.608085118472519
1.6080841916695625,1.5744965792131007,1.6080841916695625
1.6080831227948003,1.5744948054874857,1.6080831227948003
1.6080822410106201,1.5744929965544001,1.6080822410106201
1.6080811596452158,1.5744912508293913,1.6080811596452158
1.6080803833016961,1.5744892946864097,1.6080803833016961
1.6080792274161924,1.5744876049626138,1.6080792274161924
1.6080782585001985,1.5744856488196322,1.6080782585001985
1.6080773579565133,1.5744839663027002,1.6080773579565133
1.6080762431078475,1.574482038160325,1.6080762431078475
1.608075205496685,1.57448026443471,1.608075205496685
1.608074290276327,1.5744784835022307,1.608074290276327
1.6080732237490252,1.5744764993586429,1.6080732237490252
1.608072222304897,1.5744747816342404,1.608072222304897
1.6080711611182361,1.5744729727011548,1.6080711611182361
1.6080701820657868,1.5744711989755398,1.6080701820657868
1.6080692256471611,1.574469214831952,1.6080692256471611
1.6080680931959048,1.5744675251081557,1.6080680931959048
1.6080670773710588,1.5744657513825406,1.6080670773710588
1.6080662624054243,1.5744639144488486,1.6080662624054243
1.6080652277605372,1.5744620775151568,1.6080652277605372
1.6080641894969285,1.5744601213721752,1.6080641894969285
1.6080631999918902,1.5744583756471664,1.6080631999918902
1.6080622960110924,1.5744565947146871,1.6080622960110924
1.6080612029285644,1.5744547297803888,1.6080612029285644
1.6080601825231435,1.5744528648460905,1.6080601825231435
1.608059253466894,1.5744511191210817,1.608059253466894
1.6080581058412227,1.5744492541867834,1.6080581058412227
1.6080572809812776,1.5744473540450148,1.6080572809812776
1.6080562255791897,1.5744456363206123,1.6080562255791897
1.6080553137623133,1.5744438065937845,1.6080553137623133
1.6080542781488463,1.5744419064520156,1.6080542781488463
1.6080533291089147,1.5744402799362964,1.6080533291089147
1.6080522336318424,1.5744383797945276,1.6080522336318424
1.6080512459563434,1.574436486859623,1.6080512459563434
1.6080501530890552,1.5744345867178542,1.6080501530890552
1.6080490662283065,1.5744329042009222,1.6080490662283065
1.6080482068358053,1.5744311864765197,1.6080482068358053
1.6080472269762063,1.5744292023329318,1.6080472269762063
1.6080462306642052,1.574427456607923,1.6080462306642052
1.6080453427255084,1.5744256196742312,1.6080453427255084
1.6080443041255874,1.5744238107411457,1.6080443041255874
1.6080432589406697,1.5744220370155304,1.6080432589406697
1.6080422430485612,1.5744202560830511,1.6080422430485612
1.6080412724510054,1.5744183911487528,1.6080412724510054
1.6080401804110458,1.5744166174231378,1.6080401804110458
1.6080392425972216,1.5744147804894457,1.6080392425972216
1.6080383032901706,1.574412943555754,1.6080383032901706
1.6080372692237406,1.5744110786214556,1.6080372692237406
1.6080362144135625,1.5744093328964468,1.6080362144135625
1.6080352573828485,1.5744074959627548,1.6080352573828485
1.608034321654161,1.5744055678203797,1.608034321654161
1.6080333712555273,1.5744037588872941,1.6080333712555273
1.608032311609177,1.5744020131622853,1.608032311609177
1.6080312191185588,1.574400148227987,1.6080312191185588
1.608030334522807,1.5743985217122678,1.608030334522807
1.6080292273286112,1.57439653756868,1.6080292273286112
1.6080281607273208,1.5743947918436711,1.6080281607273208
1.6080272371529631,1.5743929829105854,1.6080272371529631
1.6080263418153937,1.5743911459768936,1.6080263418153937
1.60802533045005,1.5743892810425952,1.60802533045005
1.608024343285746,1.5743874441089032,1.608024343285746
1.6080232685927793,1.5743856703832881,1.6080232685927793
1.6080221772456231,1.5743839526588856,1.6080221772456231
1.6080212346158056,1.5743822349344834,1.6080212346158056
1.6080202250060127,1.574380068373529,1.6080202250060127
1.6080192809233256,1.5743784138572035,1.6080192809233256
1.608018234729471,1.5743766329247242,1.608018234729471
1.608017230608296,1.5743748944065794,1.608017230608296
1.6080163047268354,1.574372931056734,1.6080163047268354
1.6080152684407438,1.574371094123042,1.6080152684407438
1.6080145218541442,1.5743693203974267,1.6080145218541442
1.6080131823218973,1.574367574672418,1.6080131823218973
1.6080122800764713,1.5743657025312556,1.6080122800764713
1.6080113202543647,1.574363900805034,1.6080113202543647
1.6080102963916525,1.5743620638713423,1.6080102963916525
1.608009285954531,1.5743601637295734,1.608009285954531
1.608008329495548,1.5743583620033519,1.608008329495548
1.6080072034140482,1.5743567002801622,1.6080072034140482
1.6080062740551175,1.5743549265545471,1.6080062740551175
1.6080053347547927,1.5743530616202488,1.6080053347547927
1.6080043937594535,1.5743511334778737,1.6080043937594535
1.6080032526044323,1.5743492685435754,1.6080032526044323
1.6080023474599938,1.5743476140272497,1.6080023474599938
1.608001344939666,1.574345805094164,1.608001344939666
1.6080002605272712,1.574343876951789,1.6080002605272712
1.6079992442114093,1.5743421032261737,1.6079992442114093
1.6079983548198429,1.574340266292482,1.6079983548198429
1.6079974829030683,1.5743384293587899,1.6079974829030683
1.6079961646661218,1.5743365644244915,1.6079961646661218
1.6079953739687893,1.5743348747006956,1.6079953739687893
1.6079942616424663,1.5743328625565014,1.6079942616424663
1.6079933222950578,1.5743311728327052,1.6079933222950578
1.6079923086024324,1.5743293078984069,1.6079923086024324
1.607991359353987,1.5743276181746109,1.607991359353987
1.6079903742613673,1.5743257252397063,1.6079903742613673
1.6079893263792242,1.5743238883060142,1.6079893263792242
1.6079885142587926,1.5743220513723222,1.6079885142587926
1.607987407454719,1.5743202704398431,1.607987407454719
1.6079864863354418,1.5743184967142279,1.6079864863354418
1.6079853764036631,1.5743166317799295,1.6079853764036631
1.6079844141130233,1.5743147668456312,1.6079844141130233
1.607983448472712,1.5743129859131522,1.607983448472712
1.6079823692933382,1.5743112401881432,1.6079823692933382
1.6079813820684978,1.5743093472532386,1.6079813820684978
1.607980431616054,1.5743075663207593,1.607980431616054
1.6079794622763066,1.574305701386461,1.6079794622763066
1.6079785074787067,1.5743038924533754,1.6079785074787067
1.607977399416825,1.5743020555196834,1.607977399416825
1.6079765115117595,1.5743002185859916,1.6079765115117595
1.607975403167375,1.5742984448603763,1.607975403167375
1.6079744770034121,1.5742966359272907,1.6079744770034121
1.6079734757139876,1.5742949814109652,1.6079734757139876
1.6079723437806523,1.5742930252679836,1.6079723437806523
1.6079713432445675,1.5742912795429749,1.6079713432445675
1.6079703317379728,1.5742893233999935,1.6079703317379728
1.6079694235330912,1.5742876336761973,1.6079694235330912
1.6079684951427404,1.574285831949976,1.6079684951427404
1.6079675030750016,1.5742840230168902,1.6079675030750016
1.607966402728126,1.574282094874515,1.607966402728126
1.6079653914569496,1.574280412357583,1.6079653914569496
1.6079643610294199,1.5742785474232848,1.6079643610294199
1.6079635103474095,1.5742767664908057,1.6079635103474095
1.6079624281210454,1.5742749295571137,1.6079624281210454
1.6079616786959692,1.5742731278308921,1.6079616786959692
1.6079605060217512,1.5742713748990194,1.6079605060217512
1.6079595053511415,1.5742694539635083,1.6079595053511415
1.6079585341751284,1.5742677642397123,1.6079585341751284
1.6079575970877389,1.574265744888654,1.6079575970877389
1.6079564776383195,1.5742639711630386,1.6079564776383195
1.6079555898543265,1.5742622254380298,1.6079555898543265
1.607954406532458,1.5742604445055508,1.607954406532458
1.6079535819079318,1.5742586147787228,1.6079535819079318
1.6079525458505324,1.5742567426375604,1.6079525458505324
1.607951590709894,1.5742549969125517,1.607951590709894
1.607950543749247,1.57425304076957,1.607950543749247
1.6079494865310722,1.5742512950445613,1.6079494865310722
1.6079486233449671,1.5742496405282358,1.6079486233449671
1.607947632427417,1.5742477123858607,1.607947632427417
1.6079465000972328,1.574245966660852,1.6079465000972328
1.607945664522375,1.5742440105178703,1.607945664522375
1.607944527705784,1.5742422647928616,1.607944527705784
1.607943583919052,1.5742405118609888,1.607943583919052
1.6079426504033,1.574238682134161,1.6079426504033
1.607941697092201,1.5742369644097585,1.607941697092201
1.607940571548801,1.5742349730593066,1.607940571548801
1.6079397853311497,1.5742333185429809,1.6079397853311497
1.607938634954443,1.5742314536086826,1.607938634954443
1.6079376042444107,1.5742297078836738,1.6079376042444107
1.6079365852918595,1.5742277517406922,1.6079365852918595
1.607935623828548,1.5742259076001364,1.607935623828548
1.6079346778221542,1.5742241058739148,1.6079346778221542
1.6079336964155182,1.5742223321482995,1.6079336964155182
1.607932593559752,1.574220523215214,1.607932593559752
1.6079316019695769,1.5742186582809157,1.6079316019695769
1.6079306721465352,1.5742168213472236,1.6079306721465352
1.6079296133006082,1.5742151668308981,1.6079296133006082
1.6079286690564913,1.5742131754804463,1.6079286690564913
1.6079276531845614,1.574211401754831,1.6079276531845614
1.6079265805767318,1.5742096840304287,1.6079265805767318
1.6079257878749773,1.5742079103048134,1.6079257878749773
1.607924710067758,1.5742061645798047,1.607924710067758
1.6079236977002034,1.5742041452287463,1.6079236977002034
1.6079226441209287,1.5742023362956608,1.6079226441209287
1.6079216674293924,1.5742005345694392,1.6079216674293924
1.6079209038926483,1.5741988448456432,1.6079209038926483
1.6079197330143384,1.5741969519107386,1.6079197330143384
1.6079186796839349,1.5741951709782593,1.6079186796839349
1.6079176360527805,1.5741933972526443,1.6079176360527805
1.6079166856810516,1.5741915043177395,1.6079166856810516
1.6079157014090342,1.5741895129672876,1.6079157014090342
1.6079147390645843,1.5741878232434916,1.6079147390645843
1.6079137574494347,1.5741862319352427,1.6079137574494347
1.6079127699824494,1.5741843037928676,1.6079127699824494
1.6079116262378228,1.5741823476498862,1.6079116262378228
1.6079107586191206,1.5741806019248772,1.6079107586191206
1.6079097839925425,1.5741789122010812,1.6079097839925425
1.6079087481907406,1.5741768648494165,1.6079087481907406
1.6079077174336245,1.5741751191244078,1.6079077174336245
1.607906811508941,1.5741733453987927,1.607906811508941
1.6079057842360214,1.5741716556749965,1.6079057842360214
1.6079048058561969,1.5741698539487752,1.6079048058561969
1.607903756514458,1.5741679890144769,1.607903756514458
1.6079028941489555,1.5741660536652375,1.6079028941489555
1.6079017648321305,1.5741643431476993,1.6079017648321305
1.607900828874751,1.5741625062140072,1.607900828874751
1.6078997887479716,1.5741606972809217,1.6078997887479716
1.60789872933704,1.5741590147639897,1.60789872933704
1.6078979557647344,1.5741570586210083,1.6078979557647344
1.6078969921422974,1.5741553056891353,1.6078969921422974
1.6078958614600443,1.5741533215455474,1.6078958614600443
1.6078947834174062,1.5741517230304347,1.6078947834174062
1.607893899595173,1.5741497740943171,1.607893899595173
1.607892896388768,1.5741480843705211,1.607892896388768
1.6078919817468675,1.5741462194362228,1.6078919817468675
1.6078908784673478,1.574144557713033,1.6078908784673478
1.6078899072038935,1.5741426015700517,1.6078899072038935
1.6078888814443795,1.574140855845043,1.6078888814443795
1.6078879891941578,1.5741389909107446,1.6078879891941578
1.6078869201310606,1.5741373083938126,1.6078869201310606
1.6078859099898941,1.5741353170433607,1.6078859099898941
1.607884921009503,1.5741335713183517,1.607884921009503
1.607883984937777,1.5741317623852662,1.607883984937777
1.6078829340624539,1.5741298974509679,1.6078829340624539
1.607882047832224,1.5741280885178823,1.607882047832224
1.6078810447401652,1.5741263147922673,1.6078810447401652
1.6078798486586048,1.5741245058591815,1.6078798486586048
1.6078790644521013,1.5741225497162001,1.6078790644521013
1.607878023154955,1.5741208319917976,1.607878023154955
1.6078770085542862,1.5741192686841552,1.6078770085542862
1.6078761551481455,1.574117249333097,1.6078761551481455
1.6078749504569878,1.574115566816165,1.6078749504569878
1.607874173541737,1.574113729882473,1.607874173541737
1.6078730758315505,1.5741118929487812,1.6078730758315505
1.6078720563678046,1.574110112016302,1.6078720563678046
1.6078711506650873,1.5741082470820036,1.6078711506650873
1.6078701231971064,1.5741063821477053,1.6078701231971064
1.607869120878566,1.5741046924239093,1.607869120878566
1.6078680821373939,1.574102827489611,1.6078680821373939
1.6078670929888466,1.574100990555919,1.6078670929888466
1.6078660723547336,1.5740991536222269,1.6078660723547336
1.6078649123662188,1.5740973798966118,1.6078649123662188
1.6078640954499723,1.574095634171603,1.6078640954499723
1.6078631656807405,1.5740936708217574,1.6078631656807405
1.6078621573153034,1.5740919603042192,1.6078621573153034
1.607861067077978,1.5740900601624503,1.607861067077978
1.6078600013914572,1.5740883776455183,1.6078600013914572
1.6078591958627484,1.5740864495031432,1.6078591958627484
1.6078581440995605,1.574084675777528,1.6078581440995605
1.6078571973600055,1.5740829228456552,1.6078571973600055
1.607856181494802,1.5740811491200402,1.607856181494802
1.6078551136155246,1.5740792841857418,1.6078551136155246
1.607854068760193,1.574077475252656,1.607854068760193
1.6078530677465448,1.5740756383189642,1.6078530677465448
1.6078521130700174,1.574074011803245,1.6078521130700174
1.6078511074219843,1.5740720556602634,1.6078511074219843
1.6078502330366768,1.5740702819346484,1.6078502330366768
1.6078492171512946,1.5740683537922733,1.6078492171512946
1.6078482182900455,1.5740665448591875,1.6078482182900455
1.607847231031574,1.5740648623422557,1.607847231031574
1.607846197072764,1.5740628989924101,1.607846197072764
1.6078452872266782,1.5740610972661886,1.6078452872266782
1.6078443451618654,1.5740594427498629,1.6078443451618654
1.6078432780964638,1.5740576618173838,1.6078432780964638
1.6078423063890772,1.574055677673796,1.6078423063890772
1.6078412296916886,1.5740539599493935,1.6078412296916886
1.6078402711542952,1.5740522702255975,1.6078402711542952
1.6078393107470046,1.5740505245005887,1.6078393107470046
1.6078383073522646,1.574048477148924,1.6078383073522646
1.6078373003388031,1.5740467874251278,1.6078373003388031
1.6078362442842693,1.5740449576983,1.6078362442842693
1.607835203424329,1.5740431487652145,1.607835203424329
1.6078342705072133,1.5740412486234456,1.6078342705072133
1.607833402915416,1.5740396853158032,1.607833402915416
1.6078324004219933,1.5740377011722153,1.6078324004219933
1.6078312924475526,1.5740360394490258,1.6078312924475526
1.607830267353937,1.5740342377228043,1.607830267353937
1.6078293899754494,1.574032218371746,1.6078293899754494
1.6078284891358094,1.57403052864795,1.6078284891358094
1.607827387551304,1.5740288181304114,1.607827387551304
1.6078264373544577,1.5740270724054026,1.6078264373544577
1.6078254150925926,1.5740249898462677,1.6078254150925926
1.6078245000740223,1.5740232161206524,1.6078245000740223
1.6078233915749343,1.574021407187567,1.6078233915749343
1.6078225438861042,1.5740197806718477,1.6078225438861042
1.6078215388098023,1.5740179157375493,1.6078215388098023
1.6078204362029074,1.5740160788038573,1.6078204362029074
1.6078194618790103,1.574014368286319,1.6078194618790103
1.6078184394422628,1.5740123769358672,1.6078184394422628
1.6078175357910511,1.5740106312108584,1.6078175357910511
1.6078165410529919,1.5740087310690896,1.6078165410529919
1.6078155237550977,1.5740070485521576,1.6078155237550977
1.6078145162573465,1.5740051764109952,1.6078145162573465
1.6078134843903995,1.57400340268538,1.6078134843903995
1.6078127202751984,1.5740015097504754,1.6078127202751984
1.6078115003087319,1.5739998480272857,1.6078115003087319
1.6078105094718966,1.5739979830929873,1.6078105094718966
1.6078095890790542,1.5739964197853449,1.6078095890790542
1.6078086436847487,1.573994519643576,1.6078086436847487
1.6078076651973043,1.573992745917961,1.6078076651973043
1.607806562469337,1.5739907265669026,1.607806562469337
1.6078054924376601,1.57398912805179,1.6078054924376601
1.6078046808082445,1.5739873263255684,1.6078046808082445
1.6078035850621222,1.5739853981831933,1.6078035850621222
1.6078027360213165,1.5739836804587908,1.6078027360213165
1.607801743529824,1.573982025942465,1.607801743529824
1.6078006845964559,1.5739799433833301,1.6078006845964559
1.6077996581374123,1.5739782888670044,1.6077996581374123
1.607798691084589,1.5739764519333126,1.607798691084589
1.6077976139567207,1.5739748254175931,1.6077976139567207
1.6077966613787826,1.5739726868572455,1.6077966613787826
1.6077956842836714,1.5739709411322367,1.6077956842836714
1.6077946121534052,1.5739693498239877,1.6077946121534052
1.607793783298069,1.5739674216816126,1.607793783298069
1.607792743527781,1.5739657039572104,1.607792743527781
1.6077917065488856,1.5739639582322016,1.6077917065488856
1.607790735271979,1.5739621212985095,1.607790735271979
1.6077898700343682,1.573960165155528,1.6077898700343682
1.6077886828449075,1.5739583282218361,1.6077886828449075
1.6077879678918514,1.5739566104974336,1.6077879678918514
1.6077867951436444,1.5739548647724249,1.6077867951436444
1.6077858380053105,1.5739528454213665,1.6077858380053105
1.6077848687731828,1.573951190905041,1.6077848687731828
1.607783830825708,1.5739493259707427,1.607783830825708
1.6077828373723622,1.5739475450382634,1.6077828373723622
1.6077817131607592,1.5739458625213314,1.6077817131607592
1.6077808883008142,1.573943997587033,1.6077808883008142
1.6077799982164445,1.573942307863237,1.6077799982164445
1.6077787980116942,1.5739402325109662,1.6077787980116942
1.607777912723139,1.573938605995247,1.607777912723139
1.607776906698436,1.5739367058534781,1.607776906698436
1.607775815411816,1.5739350233365461,1.607775815411816
1.6077749926033766,1.5739331231947773,1.6077749926033766
1.607773972904212,1.5739312862610855,1.607773972904212
1.6077730018089138,1.5739294493273934,1.6077730018089138
1.607771847167766,1.5739276756017782,1.607771847167766
1.6077709037846086,1.5739259578773759,1.6077709037846086
1.6077700259420098,1.5739241841517606,1.6077700259420098
1.6077690623666567,1.5739224032192816,1.6077690623666567
1.6077679478610294,1.5739204470763,1.6077679478610294
1.6077669801288552,1.5739187013512912,1.6077669801288552
1.6077660251294679,1.5739169836268887,1.6077660251294679
1.6077651606384709,1.5739152099012736,1.6077651606384709
1.6077639664268073,1.5739133729675816,1.6077639664268073
1.6077631362665792,1.5739115008264193,1.6077631362665792
1.6077620396998547,1.5739097271008042,1.6077620396998547
1.6077610185881779,1.573907862166506,1.6077610185881779
1.6077600462283452,1.5739061164414971,1.6077600462283452
1.6077590965359676,1.5739043987170946,1.6077590965359676
1.6077581742328708,1.5739024705747195,1.6077581742328708
1.6077570836256019,1.5739008160583938,1.6077570836256019
1.6077561751920282,1.5738988599154125,1.6077561751920282
1.6077552344859174,1.573897050982327,1.6077552344859174
1.6077542286293707,1.5738952700498476,1.6077542286293707
1.607753233635714,1.5738935595323094,1.607753233635714
1.607752194981983,1.5738916665974045,1.607752194981983
1.607751283716659,1.573889850457455,1.607751283716659
